doc_id,sentence_id,token_id,token,lemma,pos
text339,2,12,farm,farm,NOUN
text339,2,13,county,county,NOUN
text340,1,2,pathetic,pathetic,ADJ
text340,1,6,jobs,job,NOUN
text340,1,11,miles,mile,NOUN
text340,1,16,ridiculous,ridiculous,ADJ
text340,1,22,stupid,stupid,ADJ
text340,1,24,hell,hell,NOUN
text341,1,3,joke,joke,NOUN
text341,2,5,accept,accept,VERB
text341,2,7,address,address,NOUN
text341,2,9,registration,registration,NOUN
text341,3,2,damn,damn,VERB
text341,3,6,live,live,VERB
text342,2,1,Says,say,VERB
text342,2,6,stopped,stop,VERB
text343,1,1,Keeps,keep,NOUN
text343,1,2,telling,tell,VERB
text343,1,4,setup,setup,NOUN
text344,1,6,address,address,NOUN
text344,2,1,Awesome,awesome,ADJ
text345,1,9,address,address,NOUN
text345,1,13,clumsy,clumsy,ADJ
text345,1,17,president,president,NOUN
text345,2,3,sign,sign,VERB
text345,2,10,district,district,NOUN
text345,2,11,attorney,attorney,NOUN
text346,2,4,~King,~ke,VERB
text347,2,4,agriculture,agriculture,NOUN
text347,2,5,students,student,NOUN
text348,1,2,WANT,want,VERB
text348,1,4,HAVE,have,VERB
text348,1,5,SEX,sex,NOUN
text350,1,1,SPEAKINGOUT,speakingout,NOUN
text350,1,5,Wings,wing,NOUN
text351,1,2,expensive,expensive,ADJ
text352,1,1,Good,good,ADJ
text353,1,1,Catchy,catchy,NOUN
text354,3,4,days,day,NOUN
text354,3,6,district,district,NOUN
text354,3,10,support,support,NOUN
text354,3,12,fertilizer,fertilizer,NOUN
text354,4,7,include,include,VERB
text354,4,9,district,district,NOUN
text354,5,9,sign,sign,VERB
text355,2,7,APMC,apmc,NOUN
text355,2,9,district,district,NOUN
text355,2,11,bring,bring,VERB
text356,1,1,Love,love,VERB
text356,2,8,market,market,NOUN
text356,2,9,trading,trading,NOUN
text356,2,16,watch,watch,VERB
text356,2,17,everydays,everyday,NOUN
text356,2,19,items,item,NOUN
text356,2,22,prices,price,NOUN
text357,1,4,agriculture,agriculture,NOUN
text357,1,5,graduate,graduate,NOUN
text357,2,5,suggest,suggest,VERB
text357,2,7,download,download,VERB
text357,2,12,suggest,suggest,VERB
text357,2,20,duty,duty,NOUN
text357,2,24,valuable,valuable,ADJ
text357,2,26,knowledge,knowledge,NOUN
text358,1,4,easy,easy,ADJ
text358,1,11,future,future,ADJ
text359,1,5,formers,former,NOUN
text359,2,1,indian,indian,ADJ
text359,2,2,formers,former,NOUN
text359,3,4,action,action,NOUN
text359,3,8,belong,belong,VERB
text360,1,1,Wastage,wastage,NOUN
text360,1,3,time,time,NOUN
text360,1,10,log,log,VERB
text361,1,4,गुजरात,गुजरात,NOUN
text361,1,6,हि,हि,NOUN
text361,2,3,गलत,गलत,NOUN
text361,3,3,सिर्फ,सिर्फ,NOUN
text361,3,4,गुजरात,गुजरात,NOUN
text361,3,5,के,के,VERB
text361,3,7,किसी,किसी,NOUN
text361,3,8,राज्य,राज्य,NOUN
text361,3,9,का,का,VERB
text361,3,13,कृपा,कृपा,NOUN
text361,3,20,धन्यवाद,धन्यवाद,ADJ
text361,3,21,☝,☝,NOUN
text362,1,1,Other,other,ADJ
text362,2,3,register,register,VERB
text362,2,6,person,person,NOUN
text362,2,15,list,list,NOUN
text362,2,17,district,district,NOUN
text363,1,1,Nice,nice,ADJ
text363,1,4,nice,nice,ADJ
text363,1,5,intitiative,intitiative,NOUN
text363,1,7,Thanks,thank,NOUN
text363,1,9,sir,sir,NOUN
text363,1,16,country,country,NOUN
text363,1,17,youth,youth,NOUN
text363,1,20,power,power,NOUN
text364,1,2,love,love,VERB
text364,1,10,people,people,NOUN
text364,1,17,people,people,NOUN
text364,1,23,district,district,VERB
text365,1,7,add,add,VERB
text366,1,1,Stupid,stupid,ADJ
text366,1,3,unable,unable,ADJ
text366,1,5,register,register,VERB
text367,1,1,ஒருசில,ஒருசில,NOUN
text367,1,4,உள்ளது,உள்ளது,NOUN
text367,2,1,தமிழ்நாட்டில்,தமிழ்நாட்டில்,NOUN
text367,2,2,உள்ள,உள்ள,VERB
text367,2,5,பெயரும்,பெயரும்,NOUN
text367,2,7,எவ்வாறு,எவ்வாறு,NOUN
text367,2,8,நான்,நான்,VERB
text367,2,9,பதிவு,பதிவு,NOUN
text367,2,10,செய்வது,செய்வது,NOUN
text368,1,1,Stupid,stupid,ADJ
text368,1,3,unable,unable,ADJ
text368,1,5,register,register,VERB
text369,1,1,Great,great,ADJ
text369,1,2,appreciation.very,appreciation.very,NOUN
text369,1,5,easy,easy,ADJ
text369,1,12,generation,generation,NOUN
text370,2,14,city,city,NOUN
text370,2,15,villages,village,NOUN
text371,1,1,Indian,indian,ADJ
text372,1,1,Great,great,ADJ
text372,1,2,Work,work,NOUN
text372,1,3,Enjoying,enjoy,VERB
text372,1,4,daily,daily,ADJ
text372,1,5,live,live,ADJ
text372,1,6,auction,auction,NOUN
text372,1,8,weather,weather,NOUN
text374,1,6,information,information,NOUN
text375,1,1,Good,good,ADJ
text377,1,1,मार्गदर्शक,मार्गदर्शक,NOUN
text379,1,1,Good,good,ADJ
text379,1,5,Respected,respected,ADJ
text380,1,1,Best,good,ADJ
text380,1,7,era,era,NOUN
text380,1,9,digitalisation,digitalisation,NOUN
text380,1,11,agriculture,agriculture,NOUN
text380,1,12,sector,sector,NOUN
text383,1,1,Wonderful,wonderful,ADJ
text384,1,1,Worse,bad,ADJ
text385,1,1,Good,good,ADJ
text386,1,1,Fraud,fraud,NOUN
text386,1,3,view,view,VERB
text386,1,4,main,main,ADJ
text386,1,5,photo,photo,NOUN
text386,2,2,gujrati,gujrati,NOUN
text386,3,2,mobile,mobile,NOUN
text386,4,1,Aur,aur,NOUN
text386,4,2,email,email,NOUN
text386,4,7,🤒,🤒,NOUN
text386,4,8,🤒,🤒,NOUN
text387,1,4,dam,dam,NOUN
text387,1,8,ye,ye,ADJ
text387,1,9,keval,keval,NOUN
text387,1,10,gujrat,gujrat,NOUN
text387,1,22,esse,esse,NOUN
text387,1,23,bhav,bhav,NOUN
text387,1,24,pta,pta,NOUN
text387,1,25,chale,chale,NOUN
text387,2,2,pta,pta,NOUN
text387,2,3,chalega,chalega,NOUN
text387,2,4,gujrat,gujrat,NOUN
text387,2,5,ke,ke,NOUN
text387,2,6,bhav,bhav,NOUN
text387,2,12,dena,dena,NOUN
text388,1,3,badi,badi,NOUN
text390,1,1,Nice,nice,ADJ
text390,1,3,Best,good,ADJ
text391,1,2,nice,nice,ADJ
text391,1,5,beneficial,beneficial,ADJ
text391,1,12,information,information,NOUN
text392,1,1,Use,use,VERB
text392,1,3,Use,use,NOUN
text394,1,1,fine,fine,ADJ
text394,1,2,hhggv,hhggv,NOUN
text395,1,1,Good,good,ADJ
text396,1,1,Great,great,ADJ
text397,1,1,Easy,easy,ADJ
text397,1,3,search,search,VERB
text397,1,5,specific,specific,ADJ
text397,1,6,items,item,NOUN
text397,1,10,auctions,auction,NOUN
text397,2,2,type,type,VERB
text397,2,11,Case,case,NOUN
text397,2,16,auctions,auction,NOUN
text397,3,7,browse,browse,VERB
text397,3,8,auctions,auction,NOUN
text397,3,11,map,map,NOUN
text397,3,14,close,close,ADJ
text397,3,18,check,check,VERB
text397,3,21,complete,complete,ADJ
text397,3,22,auction,auction,NOUN
text397,3,23,lineup,lineup,NOUN
text398,1,6,auctions,auction,NOUN
text398,2,4,search,search,VERB
text398,2,6,specific,specific,ADJ
text398,2,7,machinery,machinery,NOUN
text398,3,5,disk,disk,NOUN
text398,3,8,combine,combine,VERB
text398,3,10,ect,ect,VERB
text398,4,4,search,search,VERB
text398,4,6,auction,auction,NOUN
text399,1,1,Excellent,excellent,ADJ
text399,2,1,Thank,thank,VERB
text400,1,1,Cory,cory,NOUN
text400,1,2,wojcik,wojcik,VERB
text402,1,17,modern,modern,ADJ
text402,1,18,agricultural,agricultural,ADJ
text402,1,19,technology,technology,NOUN
text403,1,1,Amazing,amazing,ADJ
text405,1,1,Great,great,ADJ
text405,2,1,Use,use,VERB
text405,2,4,check,check,VERB
text405,2,5,values,value,NOUN
text405,2,8,machines,machine,NOUN
text405,3,1,10x,10x,NOUN
text405,3,6,website,website,NOUN
text406,1,6,wrong,wrong,ADJ
text406,1,9,appa,appa,NOUN
text406,1,11,websites,website,NOUN
text406,2,13,apps,app,NOUN
text406,3,7,load,load,VERB
text406,3,10,web,web,NOUN
text406,3,11,browser,browser,NOUN
text406,3,13,typing,type,VERB
text406,3,16,URL,url,NOUN
text406,4,9,days,day,NOUN
text407,1,1,Used,use,VERB
text407,1,9,changed,change,VERB
text407,1,14,error,error,NOUN
text407,1,15,building,building,NOUN
text407,1,16,list,list,NOUN
text407,2,2,uninstalled,uninstalle,VERB
text407,2,4,reinstalled,reinstalled,ADJ
text407,3,2,rid,rid,VERB
text407,3,4,fastline,fastline,ADJ
text407,3,10,thinking,think,VERB
text407,4,7,change,change,VERB
text407,4,9,rating,rating,NOUN
text408,1,1,Crash,crash,NOUN
text408,1,3,crash,crash,NOUN
text408,2,6,rid,rid,VERB
text408,2,9,description,description,NOUN
text408,2,11,equipment,equipment,NOUN
text408,2,17,link,link,VERB
text408,2,19,website,website,VERB
text408,2,21,read,read,VERB
text408,2,23,description,description,NOUN
text408,3,1,Previous,previous,ADJ
text408,3,2,versions,version,NOUN
text408,3,5,lot,lot,NOUN
text409,1,3,crashing,crash,VERB
text409,1,9,update,update,NOUN
text409,1,12,layout,layout,NOUN
text409,1,15,user,user,NOUN
text409,1,16,friendly,friendly,ADJ
text409,1,22,sort,sort,VERB
text409,1,24,location,location,NOUN
text409,1,26,hard,hard,ADJ
text409,1,30,featured,feature,VERB
text409,1,31,items,item,NOUN
text409,1,35,listings,listing,NOUN
text409,1,36,begin,begin,VERB
text409,1,44,item,item,NOUN
text409,1,47,list,list,NOUN
text409,1,48,reloads,reload,VERB
text409,2,3,spent,spend,VERB
text409,2,4,Alot,alot,NOUN
text409,2,6,time,time,NOUN
text409,2,12,release,release,NOUN
text410,1,4,closing,close,VERB
text410,2,2,update,update,VERB
text410,3,1,Installed,installed,ADJ
text410,3,7,stay,stay,VERB
text410,3,15,looked,look,VERB
text410,4,1,UNINSTALLED,uninstalled,VERB
text410,5,1,Have,have,VERB
text410,5,4,version,version,NOUN
text410,5,7,device,device,NOUN
text410,5,9,version,version,NOUN
text410,6,2,Reinstalled,reinstall,VERB
text410,6,5,time,time,NOUN
text410,7,1,Seems,seem,VERB
text410,8,2,giving,give,VERB
text410,8,4,stars,star,NOUN
text410,8,7,slow,slow,ADJ
text410,8,8,response,response,NOUN
text411,1,1,Used,use,VERB
text411,1,8,recent,recent,ADJ
text411,1,11,descriptions,description,NOUN
text411,1,14,equipment,equipment,NOUN
text411,1,17,addition,addition,NOUN
text411,1,19,adds,add,NOUN
text411,1,21,pop,pop,VERB
text411,1,24,move,move,VERB
text411,1,26,display,display,NOUN
text411,1,29,annoying,annoying,ADJ
text411,2,2,worst,bad,ADJ
text411,2,7,stops,stop,VERB
text411,2,12,reason,reason,NOUN
text412,1,1,Made,make,VERB
text412,1,3,mistake,mistake,NOUN
text412,1,5,updating,updating,NOUN
text412,1,9,slow,slow,ADJ
text412,1,11,glitchy,glitchy,ADJ
text412,1,17,times,time,NOUN
text412,2,6,equipment,equipment,NOUN
text412,2,10,loading,load,VERB
text412,2,14,close,close,VERB
text413,1,2,nice,nice,ADJ
text413,1,5,beneficial,beneficial,ADJ
text413,1,12,information,information,NOUN
text413,2,2,love,love,VERB
text414,1,2,deleted,delete,VERB
text414,1,7,weeks,week,NOUN
text414,1,12,crashing,crash,VERB
text414,2,4,download,download,VERB
text414,2,6,agian,agian,NOUN
text414,3,6,errors,error,NOUN
text414,3,10,equipment,equipment,NOUN
text414,4,1,Think,think,VERB
text415,1,2,installed,instal,VERB
text415,1,4,uninstalled,uninstalled,ADJ
text415,1,6,times,time,NOUN
text415,1,11,months,month,NOUN
text415,1,15,crashes,crash,VERB
text415,2,10,equipment,equipment,NOUN
text415,2,11,searches,search,NOUN
text416,1,4,lot,lot,NOUN
text416,1,7,error,error,NOUN
text416,1,8,forming,form,VERB
text416,1,9,list,list,NOUN
text416,1,11,errors,error,NOUN
text416,2,11,narrow,narrow,VERB
text416,2,14,search,search,NOUN
text416,3,4,view,view,VERB
text416,3,5,tractors,tractor,NOUN
text416,3,9,country,country,NOUN
text416,4,5,province,province,NOUN
text416,4,7,live,live,VERB
text416,5,4,afford,afford,VERB
text416,5,6,tractor,tractor,NOUN
text416,5,11,afford,afford,VERB
text416,5,15,shipped,ship,VERB
text416,5,19,country,country,NOUN
text416,6,8,soany,soany,NOUN
text416,6,18,close,close,ADJ
text417,1,2,guys,guy,NOUN
text417,1,5,recked,recke,VERB
text417,2,2,usto,usto,VERB
text417,2,6,scroll,scroll,VERB
text417,2,9,stuff,stuff,NOUN
text417,2,11,auction,auction,NOUN
text417,2,20,item,item,NOUN
text417,2,22,auction,auction,NOUN
text417,3,5,pop,pop,VERB
text417,4,4,bunch,bunch,NOUN
text417,4,6,money,money,NOUN
text417,4,7,hungry,hungry,ADJ
text417,4,8,bastards,bastard,NOUN
text418,1,1,Husband,husband,NOUN
text418,1,2,loves,love,VERB
text418,2,4,select,select,ADJ
text418,2,5,region,region,NOUN
text418,3,2,downloaded,download,VERB
text418,3,5,phone,phone,NOUN
text418,3,10,issue,issue,NOUN
text419,1,6,update,update,NOUN
text419,2,1,Keeps,keep,VERB
text419,2,2,crashing,crash,VERB
text419,2,8,view,view,VERB
text419,3,1,Sent,send,VERB
text419,3,2,reports,report,NOUN
text419,4,1,Asked,ask,VERB
text419,4,6,response,response,NOUN
text419,5,6,useless,useless,ADJ
text420,1,12,select,select,VERB
text420,1,14,region,region,NOUN
text420,1,17,loading,loading,NOUN
text420,1,18,screen,screen,NOUN
text420,2,3,website,website,NOUN
text421,1,6,updated,update,VERB
text421,3,3,uninstalled,uninstalle,VERB
text421,3,6,reinstalled,reinstall,VERB
text422,2,3,description,description,NOUN
text422,2,6,crashes,crash,VERB
text422,3,1,ads,ad,NOUN
text422,3,2,suck,suck,VERB
text422,4,3,stayed,stay,VERB
text422,4,6,version,version,NOUN
text423,1,1,Crashes,crash,NOUN
text423,1,4,description,description,NOUN
text423,1,6,equipment,equipment,NOUN
text423,2,2,bugs,bug,NOUN
text423,2,6,bring,bring,VERB
text423,2,8,equipment,equipment,NOUN
text424,1,3,lots,lot,NOUN
text424,1,5,ads,ad,NOUN
text424,2,2,terrible,terrible,ADJ
text425,1,1,Search,search,NOUN
text425,1,2,feature,feature,NOUN
text425,1,5,gather,gather,VERB
text425,1,6,choices,choice,NOUN
text425,1,8,user,user,NOUN
text425,1,9,ads,ad,NOUN
text425,1,13,manufacturer,manufacturer,NOUN
text425,1,15,listed,list,VERB
text425,1,17,times,time,NOUN
text425,1,19,people,people,NOUN
text425,1,22,spell,spell,VERB
text425,2,1,Impossible,impossible,ADJ
text426,1,2,ranches,ranch,NOUN
text426,1,4,farms,farm,NOUN
text426,1,7,buy,buy,VERB
text426,1,8,equipment,equipment,NOUN
text426,1,10,tractor,tractor,NOUN
text426,1,11,house,house,NOUN
text426,2,1,New,new,ADJ
text426,2,2,apps,app,NOUN
text426,2,9,quit,quit,VERB
text426,3,3,ads,ad,NOUN
text426,3,7,loading,load,VERB
text426,3,9,information,information,NOUN
text427,2,4,reason,reason,NOUN
text427,2,7,closes,close,VERB
text427,2,13,advertisements,advertisement,NOUN
text428,1,1,Keep,keep,VERB
text428,1,4,error,error,NOUN
text428,1,5,forming,form,VERB
text428,1,6,category,category,NOUN
text428,1,7,list,list,NOUN
text428,2,3,reinstalled,reinstall,VERB
text428,2,4,multiple,multiple,ADJ
text428,2,5,times,time,NOUN
text429,1,5,view,view,VERB
text429,2,5,salesman,salesman,NOUN
text429,2,18,quick,quick,ADJ
text429,2,19,pricing,pricing,NOUN
text429,2,22,stuff,stuff,NOUN
text430,1,1,Gets,get,VERB
text430,1,2,stuck,stuck,ADJ
text430,1,5,select,select,ADJ
text430,1,6,region,region,NOUN
text430,1,14,options,option,NOUN
text430,1,16,chose,chose,VERB
text430,2,1,Reloaded,reload,VERB
text430,2,3,times,time,NOUN
text430,2,6,issue,issue,NOUN
text431,1,2,equipment,equipment,NOUN
text431,1,6,pull,pull,VERB
text431,1,10,click,click,VERB
text431,1,13,piece,piece,NOUN
text431,1,15,equipment,equipment,NOUN
text431,1,17,building,building,NOUN
text431,1,18,error,error,NOUN
text432,2,1,Keeps,keep,VERB
text432,2,3,error,error,NOUN
text432,2,4,building,building,NOUN
text432,2,5,category,category,NOUN
text432,2,6,list,list,NOUN
text433,1,4,error,error,NOUN
text433,1,6,dns,dns,NOUN
text433,1,7,cloudfare,cloudfare,NOUN
text433,1,8,server,server,NOUN
text433,1,15,minutes,minute,NOUN
text433,2,6,hrs,hr,NOUN
text433,2,10,luck,luck,NOUN
text434,1,1,Was,be,VERB
text434,1,9,error,error,NOUN
text434,1,10,building,building,NOUN
text434,1,11,list,list,NOUN
text435,1,5,lot,lot,NOUN
text435,1,10,similar,similar,ADJ
text435,1,11,purpose,purpose,NOUN
text435,2,1,Nice,nice,ADJ
text435,2,2,experience,experience,NOUN
text436,1,1,Site,site,NOUN
text436,1,6,load,load,VERB
text436,1,8,update,update,NOUN
text436,2,1,Uninstalled,uninstalled,ADJ
text436,2,3,reinstalled,reinstall,VERB
text436,2,9,load,load,VERB
text437,1,8,buy,buy,VERB
text437,1,10,sell,sell,VERB
text437,1,11,equipment,equipment,NOUN
text437,1,15,check,check,VERB
text437,1,16,prices,price,NOUN
text437,1,19,time,time,NOUN
text437,1,24,purchase,purchase,NOUN
text437,1,27,equipment,equipment,NOUN
text438,1,2,updated,update,VERB
text438,1,16,stopping,stop,VERB
text439,1,2,loved,love,VERB
text439,1,8,couple,couple,NOUN
text439,1,10,updates,update,NOUN
text439,1,22,load,load,VERB
text440,1,3,freezing,freeze,VERB
text440,2,6,selections,selection,NOUN
text441,1,1,Site,site,NOUN
text441,1,4,load,load,VERB
text441,2,3,unistalled,unistalle,VERB
text441,2,6,installed,instal,VERB
text441,2,10,load,load,VERB
text442,1,1,crashes,crash,VERB
text442,1,4,time,time,NOUN
text443,2,3,crashing,crash,VERB
text443,2,5,months,month,NOUN
text444,1,5,original,original,ADJ
text444,1,6,version,version,NOUN
text444,2,5,piece,piece,NOUN
text444,2,7,equipment,equipment,NOUN
text444,2,10,hour,hour,NOUN
text444,3,3,takes,take,VERB
text444,3,6,hour,hour,NOUN
text444,3,10,piece,piece,NOUN
text444,3,12,equipment,equipment,NOUN
text444,4,4,guys,guy,NOUN
text444,4,9,time,time,NOUN
text444,4,13,wanna,wanna,VERB
text444,4,14,change,change,VERB
text445,1,1,Error,error,NOUN
text445,1,3,building,building,NOUN
text445,1,4,list,list,NOUN
text445,1,8,apps,app,NOUN
text446,1,5,prices,price,NOUN
text446,1,8,local,local,ADJ
text446,1,9,terminal,terminal,NOUN
text447,1,1,Excellent,excellent,ADJ
text447,1,5,Best,good,ADJ
text447,1,6,efford,efford,NOUN
text447,1,8,helping,help,VERB
text447,1,10,comunity,comunity,NOUN
text448,1,4,select,select,VERB
text448,1,6,region,region,NOUN
text449,1,1,Easy,easy,ADJ
text449,1,6,price,price,NOUN
text450,1,3,sucks,suck,VERB
text450,1,6,updated,update,VERB
text450,2,3,load,load,VERB
text451,1,4,love,love,VERB
text451,1,9,crashing,crash,VERB
text452,2,1,Error,error,NOUN
text452,2,2,building,building,NOUN
text452,2,3,list,list,NOUN
text453,1,2,update,update,NOUN
text453,1,4,terrible,terrible,ADJ
text453,1,5,glitchy,glitchy,ADJ
text453,1,7,useless,useless,ADJ
text454,1,5,adds,add,NOUN
text454,1,8,click,click,VERB
text455,2,4,closing,close,VERB
text456,1,1,Site,site,NOUN
text456,1,3,crashing,crash,VERB
text457,1,2,closing,closing,NOUN
text458,2,1,Good,good,ADJ
text458,2,3,source,source,NOUN
text458,3,1,Videos,video,NOUN
text459,1,3,load,load,VERB
text459,1,4,listings,listing,NOUN
text460,1,1,Love,love,VERB
text460,1,9,Farmer,farmer,NOUN
text462,1,7,slow,slow,ADJ
text462,1,8,piece,piece,NOUN
text462,1,10,garbage,garbage,NOUN
text464,1,1,Many,many,ADJ
text464,1,2,tractors,tractor,NOUN
text464,1,4,equipment,equipment,NOUN
text464,1,6,sale,sale,NOUN
text467,1,1,Awesome,awesome,ADJ
text468,1,4,TRACTOR,tractor,NOUN
text469,1,7,agri,agri,ADJ
text469,1,8,students,student,NOUN
text469,1,10,professionals,professional,NOUN
text470,1,1,Log,log,VERB
text471,1,1,Good,good,ADJ
text471,1,2,choices,choice,NOUN
text474,1,3,narrow,narrow,VERB
text474,1,4,search,search,NOUN
text475,1,1,Good,good,ADJ
text476,1,3,joejwb,joejwb,VERB
text476,1,4,LOUSIANA,lousiana,ADJ
text477,1,5,cxxm,cxxm,NOUN
text478,1,4,search,search,VERB
text478,1,5,skid,skid,NOUN
text478,1,6,loaders,loader,NOUN
text478,2,2,bad,bad,ADJ
text479,1,1,Works,work,VERB
text479,1,4,%,%,NOUN
text479,1,7,time,time,NOUN
text480,1,8,students,student,NOUN
text480,1,12,information,information,NOUN
text480,1,16,solving,solve,VERB
text481,1,2,crashing,crash,VERB
text483,1,1,Used,use,VERB
text483,2,5,updates,update,NOUN
text483,2,8,worse,bad,ADJ
text483,2,10,worse,bad,ADJ
text483,3,3,ads,ad,NOUN
text483,3,6,annoying,annoying,ADJ
text483,3,10,select,select,VERB
text483,3,12,category,category,NOUN
text483,3,19,ads,ad,NOUN
text483,3,20,load,load,VERB
text483,3,23,page,page,NOUN
text483,3,24,settle,settle,VERB
text483,3,28,page,page,NOUN
text483,3,30,jump,jump,VERB
text483,3,35,click,click,VERB
text483,3,37,wrong,wrong,ADJ
text483,3,38,item,item,NOUN
text483,3,40,category,category,NOUN
text483,4,3,viewing,view,VERB
text483,4,6,items,item,NOUN
text483,4,10,force,force,NOUN
text483,4,11,closes,close,VERB
text483,4,16,start,start,VERB
text483,4,21,annoying,annoying,ADJ
text483,5,2,understand,understand,VERB
text483,5,6,ads,ad,NOUN
text483,5,17,throw,throw,VERB
text483,5,19,phone,phone,NOUN
text484,1,2,awesome,awesome,ADJ
text485,1,1,Used,use,VERB
text485,2,3,noticed,notice,VERB
text485,2,7,Sandhills,sandhill,VERB
text485,2,8,publishing,publish,VERB
text485,2,9,apps,app,NOUN
text485,3,6,annoying,annoying,ADJ
text485,3,7,ads,ad,NOUN
text485,3,9,shipping,shipping,NOUN
text485,3,13,Insurance,insurance,NOUN
text485,3,16,financing,financing,NOUN
text485,3,19,price,price,NOUN
text485,3,21,equipment,equipment,NOUN
text485,4,2,annoying,annoying,ADJ
text485,4,4,cluttered,cluttered,ADJ
text485,4,5,appearance,appearance,NOUN
text486,1,4,update,update,NOUN
text486,1,8,view,view,VERB
text486,1,13,crashing,crash,VERB
text486,1,15,stop,stop,NOUN
text486,2,2,prefer,prefer,VERB
text486,2,4,web,web,NOUN
text486,2,5,version,version,NOUN
text486,2,10,sort,sort,VERB
text486,2,12,zip,zip,NOUN
text486,2,13,code,code,NOUN
text486,3,5,convenient,convenient,ADJ
text487,1,1,Used,use,VERB
text487,1,9,load,load,VERB
text488,1,1,Watchlist,watchlist,NOUN
text488,1,7,network,network,NOUN
text488,1,8,error,error,NOUN
text489,1,4,load,load,VERB
text490,1,2,crashing,crash,VERB
text491,1,9,improved,improve,VERB
text492,1,1,Sorting,sort,VERB
text492,1,2,feature,feature,NOUN
text492,1,4,confused,confuse,VERB
text492,1,6,times,time,NOUN
text493,1,2,love,love,VERB
text493,1,9,combines,combine,NOUN
text493,1,12,sale,sale,NOUN
text494,1,2,nice,nice,ADJ
text496,1,1,Great,great,ADJ
text497,1,1,Great,great,ADJ
text497,1,8,price,price,NOUN
text497,1,12,tractors,tractor,NOUN
text497,2,9,guy,guy,NOUN
text497,2,11,grew,grow,VERB
text497,2,15,farm,farm,NOUN
text497,3,2,Nice,nice,ADJ
text497,3,3,apps,app,NOUN
text498,2,9,s8,s8,NOUN
text498,2,12,crashes,crash,VERB
text499,1,1,Bougth,bougth,NOUN
text499,1,3,farm,farm,NOUN
text499,1,4,machineries,machinery,NOUN
text500,1,4,local,local,ADJ
text500,1,5,tractors,tractor,NOUN
text500,1,8,useless,useless,ADJ
text502,1,1,progressive,progressive,ADJ
text502,1,8,transperant,transperant,ADJ
text502,1,9,approach,approach,NOUN
text502,1,10,foe,foe,NOUN
text502,1,11,development,development,NOUN
text502,1,13,agriculture,agriculture,NOUN
text502,1,15,👌,👌,NOUN
text503,1,2,operator,operator,NOUN
text504,1,1,Great,great,ADJ
text505,1,1,Great,great,ADJ
text506,1,2,stinks,stink,VERB
text506,1,5,start,start,VERB
text506,1,11,happened,happen,VERB
text506,1,14,update,update,NOUN
text506,1,15,screwed,screw,VERB
text507,1,1,Debugged,debug,VERB
text507,1,2,Worked,work,VERB
text507,1,11,fav,fav,NOUN
text507,1,12,apps,app,NOUN
text508,1,1,Great,great,ADJ
text510,1,1,Farmer,farmer,NOUN
text511,1,2,encompassing,encompass,VERB
text511,1,7,shop,shop,VERB
text511,1,8,farm,farm,NOUN
text511,1,9,equipment,equipment,NOUN
text512,1,1,Last,last,ADJ
text512,1,2,update,update,NOUN
text512,1,5,horrible,horrible,ADJ
text512,3,4,downloading,download,VERB
text512,3,6,fastline,fastline,ADJ
text513,1,1,amazing,amazing,ADJ
text513,1,5,related,relate,VERB
text513,1,8,solve,solve,VERB
text514,1,5,lot,lot,NOUN
text514,2,1,Bought,buy,VERB
text514,2,5,tractor,tractor,NOUN
text514,2,8,site,site,NOUN
text514,3,4,update,update,NOUN
text514,3,8,website,website,NOUN
text514,3,9,watermark,watermark,NOUN
text514,3,11,stamp,stamp,NOUN
text514,3,14,pictures,picture,NOUN
text514,4,4,annoying,annoying,ADJ
text514,5,2,LOATHE,loathe,VERB
text514,5,5,SHOVED,shove,VERB
text514,6,2,'m,be,VERB
text514,6,6,site,site,NOUN
text514,6,16,ad,ad,NOUN
text514,6,17,covering,cover,VERB
text514,6,19,picture,picture,NOUN
text514,7,4,deleting,delete,VERB
text514,7,9,week,week,NOUN
text514,7,12,stamp,stamp,NOUN
text514,7,15,removed,remove,VERB
text515,1,1,Great,great,ADJ
text515,1,2,tool,tool,NOUN
text515,1,3,Wish,wish,VERB
text515,1,6,rate,rate,VERB
text515,1,7,sellers,seller,NOUN
text515,1,13,dozen,dozen,NOUN
text515,1,15,buying,buying,NOUN
text515,1,16,experiences,experience,NOUN
text515,1,21,shady,shady,ADJ
text515,1,22,salesman,salesman,NOUN
text515,1,25,sell,sell,VERB
text515,1,27,tractor,tractor,NOUN
text515,1,30,blown,blow,VERB
text515,1,31,motor,motor,NOUN
text516,1,3,Helpful,helpful,ADJ
text516,1,9,market,market,NOUN
text516,1,11,farm,farm,NOUN
text516,1,12,equipment,equipment,NOUN
text517,1,2,Great,great,ADJ
text519,1,3,search,search,VERB
text519,1,4,Update,update,NOUN
text519,1,5,promises,promise,VERB
text519,1,6,bug,bug,NOUN
text519,1,9,fails,fail,VERB
text519,1,11,deliver,deliver,VERB
text520,1,3,download,download,VERB
text520,1,4,update,update,NOUN
text520,2,1,New,new,ADJ
text520,2,2,update,update,NOUN
text520,2,10,location,location,NOUN
text520,3,1,Wish,wish,VERB
text520,3,5,updated,update,VERB
text520,3,6,guess,guess,VERB
text520,3,13,fastline,fastline,NOUN
text522,1,1,Needs,need,VERB
text522,1,3,category,category,NOUN
text522,1,6,tractors,tractor,NOUN
text522,1,9,hp,hp,NOUN
text522,1,21,range,range,NOUN
text523,2,8,location,location,NOUN
text523,3,13,category,category,NOUN
