doc_id,sentence_id,token_id,token,lemma,pos
text256,1,9,recommend,recommend,VERB
text256,1,12,%,%,NOUN
text257,1,6,function,function,VERB
text257,1,8,'m,be,VERB
text257,1,17,function,function,VERB
text257,1,20,phone,phone,NOUN
text257,1,31,tablet,tablet,ADJ
text257,1,32,nexus7,nexus7,NOUN
text257,2,5,antenna,antenna,NOUN
text257,2,8,recommended,recommend,VERB
text257,2,11,micro,micro,ADJ
text257,2,12,usb,usb,NOUN
text257,2,13,adapter,adapter,NOUN
text257,2,14,cable,cable,NOUN
text257,2,19,ect,ect,ADJ
text258,1,1,nice,nice,ADJ
text259,1,1,Temperamental,temperamental,ADJ
text264,1,4,bad,bad,ADJ
text264,1,5,apps,app,NOUN
text265,1,2,started,start,VERB
text265,1,4,loving,love,VERB
text265,2,1,Support,support,NOUN
text265,2,3,fantastic,fantastic,ADJ
text265,2,5,fast,fast,ADJ
text266,1,1,Keps,keps,VERB
text266,1,4,info,info,NOUN
text267,1,1,Great,great,ADJ
text268,1,1,Works,work,VERB
text268,1,4,broadcast,broadcast,NOUN
text268,1,5,planting,planting,NOUN
text268,1,7,spraying,spray,VERB
text268,1,8,Look,look,VERB
text268,1,11,future,future,ADJ
text268,1,12,development,development,NOUN
text268,2,2,love,love,VERB
text268,2,5,basic,basic,ADJ
text268,2,6,field,field,NOUN
text268,2,7,mapping,mapping,NOUN
text268,2,8,feature,feature,NOUN
text268,2,9,added,add,VERB
text269,1,1,Fantastic,fantastic,ADJ
text270,1,1,Customer,customer,NOUN
text270,1,2,support,support,NOUN
text270,1,7,issue,issue,NOUN
text270,1,21,field,field,NOUN
text270,1,23,miles,mile,NOUN
text270,1,27,location,location,NOUN
text270,1,31,attempts,attempt,NOUN
text270,1,33,simple,simple,ADJ
text270,1,34,stop,stop,VERB
text270,1,35,responding,respond,VERB
text270,2,3,time,time,NOUN
text270,2,5,free,free,ADJ
text270,2,6,trial,trial,NOUN
text270,2,8,expired,expire,VERB
text270,2,14,paying,pay,VERB
text270,2,18,'s,be,VERB
text270,2,20,functioning,function,VERB
text271,1,3,farm,farm,NOUN
text271,1,4,records,record,NOUN
text272,1,1,Great,great,ADJ
text273,1,1,Junk,junk,NOUN
text273,1,6,log,log,VERB
text273,1,10,password,password,NOUN
text273,1,11,incorrect,incorrect,VERB
text273,1,15,reset,reset,VERB
text273,1,17,password,password,NOUN
text273,1,21,denied,deny,VERB
text274,1,1,Excellent,excellent,ADJ
text274,1,2,Great,great,ADJ
text274,1,5,tremendous,tremendous,ADJ
text274,1,6,potential,potential,NOUN
text274,1,8,automate,automate,VERB
text274,1,10,record,record,NOUN
text274,1,11,keeping,keeping,NOUN
text274,1,14,farm,farm,NOUN
text274,2,3,solution,solution,NOUN
text275,1,1,Ideal,ideal,ADJ
text275,1,2,farm,farm,NOUN
text275,2,3,changed,change,VERB
text275,2,7,approach,approach,VERB
text275,2,8,record,record,NOUN
text275,2,9,keeping,keeping,NOUN
text275,2,11,farm,farm,NOUN
text275,2,12,management,management,NOUN
text275,3,3,recommended,recommend,VERB
text275,4,2,user,user,NOUN
text275,4,3,friendly,friendly,ADJ
text275,5,1,Great,great,ADJ
text275,5,2,company,company,NOUN
text276,1,1,love,love,VERB
text276,1,3,makes,make,VERB
text276,1,5,day,day,NOUN
text276,1,8,farm,farm,NOUN
text276,1,11,easier,easy,ADJ
text276,2,9,information,information,NOUN
text277,1,2,free,free,ADJ
text278,1,6,found,find,VERB
text278,1,8,free,free,ADJ
text279,1,1,Needs,need,VERB
text279,1,2,imperial,imperial,ADJ
text279,1,3,units,unit,NOUN
text279,1,5,acres,acre,NOUN
text279,1,7,feet,foot,NOUN
text279,1,9,mph,mph,NOUN
text279,1,11,promising,promising,ADJ
text279,1,14,lacks,lack,VERB
text279,1,19,metric,metric,ADJ
text279,1,20,system,system,NOUN
text279,2,8,explode,explode,VERB
text279,2,10,popularity,popularity,NOUN
text280,1,1,Best,good,ADJ
text280,1,2,farm,farm,NOUN
text280,1,3,management,management,NOUN
text280,1,8,explore,explore,VERB
text280,1,13,online,online,ADJ
text280,1,14,dashboard,dashboard,NOUN
text280,1,22,separate,separate,ADJ
text280,1,23,spreadsheets,spreadsheet,NOUN
text280,1,27,records,record,NOUN
text280,2,3,farm,farm,NOUN
text280,2,4,journal,journal,NOUN
text280,2,6,scouting,scouting,NOUN
text280,2,8,material,material,NOUN
text280,2,9,stock,stock,NOUN
text280,3,1,Keep,keep,VERB
text281,1,7,trial,trial,NOUN
text281,2,4,plotter,plotter,NOUN
text281,3,3,user,user,NOUN
text281,3,4,friendly,friendly,ADJ
text282,1,1,Good,good,ADJ
text282,2,6,equipment,equipment,NOUN
text282,2,9,maintainence,maintainence,NOUN
text282,2,15,battery,battery,NOUN
text282,2,16,life,life,NOUN
text282,3,2,awesome,awesome,ADJ
text283,1,1,Good,good,ADJ
text283,1,4,friendly,friendly,ADJ
text284,1,7,mapping,mapping,NOUN
text284,1,8,fields,field,NOUN
text284,1,11,farm,farm,NOUN
text284,1,12,worker,worker,NOUN
text284,1,19,features,feature,NOUN
text284,1,21,offers,offer,VERB
text284,2,5,track,track,NOUN
text284,2,12,fields,field,NOUN
text284,3,7,map,map,VERB
text284,3,8,fields,field,NOUN
text284,3,13,names,name,NOUN
text284,4,6,product,product,NOUN
text284,5,2,custom,custom,NOUN
text284,5,3,spread,spread,VERB
text284,5,4,fertilizer,fertilizer,NOUN
text284,5,8,helpful,helpful,ADJ
text284,5,13,remember,remember,VERB
text284,5,18,fields,field,NOUN
text284,6,7,guys,guy,NOUN
text284,6,9,updating,update,VERB
text284,6,11,stuff,stuff,NOUN
text284,7,6,improving,improve,VERB
text284,7,8,product,product,NOUN
text285,1,2,efficiency,efficiency,NOUN
text285,1,6,apps,app,NOUN
text285,1,11,phone,phone,NOUN
text285,1,20,fertilizer,fertilizer,NOUN
text285,1,25,user,user,NOUN
text285,1,26,friendly,friendly,ADJ
text285,1,30,gps,gps,NOUN
text285,1,33,bit,bit,NOUN
text285,1,35,accurate,accurate,ADJ
text285,1,38,'s,be,VERB
text285,1,44,buy,buy,VERB
text285,1,46,antenna,antenna,NOUN
text285,2,12,tutorials,tutorial,NOUN
text285,2,16,section,section,NOUN
text285,2,19,youtube,youtube,NOUN
text285,2,20,video,video,NOUN
text286,1,4,download,download,VERB
text286,1,15,updated,update,VERB
text286,1,24,log,log,VERB
text286,1,26,meaning,mean,VERB
text286,1,30,useless,useless,ADJ
text286,1,35,gain,gain,VERB
text286,1,36,access,access,NOUN
text286,2,3,login,login,NOUN
text286,2,4,issues,issue,NOUN
text286,2,6,fixed,fix,VERB
text286,2,16,-,-,VERB
text286,2,17,rate,rate,VERB
text287,1,4,delete,delete,VERB
text287,1,6,field,field,NOUN
text288,1,1,Simple,simple,ADJ
text288,1,6,information,information,NOUN
text288,1,11,store,store,VERB
text288,1,12,field,field,NOUN
text288,1,14,operation,operation,NOUN
text288,1,15,records,record,NOUN
text288,1,20,system,system,NOUN
text288,1,25,operator,operator,NOUN
text288,1,29,administration,administration,NOUN
text288,2,4,tool,tool,NOUN
text288,2,8,valuable,valuable,ADJ
text288,2,9,asset,asset,NOUN
text288,2,13,multi,multi,ADJ
text288,2,14,operator,operator,NOUN
text288,2,15,business,business,NOUN
text288,2,16,synchronised,synchronise,VERB
text288,2,18,administration,administration,NOUN
text288,2,21,central,central,ADJ
text288,2,22,hub,hub,NOUN
text288,3,2,rate,rate,VERB
text288,3,8,recommend,recommend,VERB
text288,3,14,agriculture,agriculture,NOUN
text288,3,18,horticultural,horticultural,ADJ
text288,3,19,trade,trade,NOUN
text288,4,6,future,future,NOUN
text288,4,11,developments,development,NOUN
text288,4,12,efarmer,efarmer,NOUN
text288,4,13,brings,bring,VERB
text289,1,1,Love,love,VERB
text290,1,4,users,user,NOUN
text290,1,5,manual,manual,NOUN
text290,1,8,setting,set,VERB
text291,1,1,Great,great,ADJ
text291,1,12,acres,acre,NOUN
text291,1,22,map,map,VERB
text291,1,24,save,save,VERB
text291,1,25,fields,field,NOUN
text291,2,2,handy,handy,ADJ
text292,1,4,helpful,helpful,ADJ
text294,1,1,Great,great,ADJ
text294,1,2,Fast,fast,ADJ
text294,1,3,support,support,NOUN
text294,2,2,nice,nice,ADJ
text294,2,3,map,map,NOUN
text294,2,4,functionality,functionality,NOUN
text294,3,1,Regular,regular,ADJ
text294,3,2,improvements,improvement,NOUN
text294,4,1,Easy,easy,ADJ
text295,1,1,Puikus,puikus,ADJ
text295,1,2,supportas,supporta,NOUN
text295,2,1,Programa,programa,NOUN
text295,2,2,daro,daro,VERB
text295,2,3,tai,tai,NOUN
text295,2,13,plotų,plotų,NOUN
text295,2,14,brėžimu,brėžimu,NOUN
text295,3,2,kilo,kilo,NOUN
text295,3,3,klausimų,klausimų,NOUN
text295,4,2,kad,kad,ADJ
text295,4,3,būtų,būtų,NOUN
text295,4,4,taip,taip,NOUN
text295,4,6,toliau,toliau,NOUN
text296,1,1,Long,long,ADJ
text296,1,2,time,time,NOUN
text296,1,3,user,user,NOUN
text296,1,5,glitches,glitche,VERB
text296,1,10,major,major,ADJ
text296,1,11,glitch,glitch,NOUN
text296,1,13,marking,mark,VERB
text296,1,15,fields,field,NOUN
text296,2,5,markers,marker,NOUN
text296,2,8,fourth,fourth,ADJ
text296,2,12,shape,shape,NOUN
text296,2,14,renders,render,VERB
text296,2,16,attempt,attempt,NOUN
text296,2,17,useless,useless,ADJ
text296,4,6,note,note,NOUN
text297,1,2,customer,customer,NOUN
text297,1,3,service,service,NOUN
text297,3,4,trouble,trouble,NOUN
text297,3,5,figuring,figure,VERB
text297,3,6,couple,couple,NOUN
text297,4,3,emailed,email,VERB
text297,4,8,helped,help,VERB
text297,4,12,care,care,NOUN
text297,5,3,coworkers,coworker,NOUN
text297,5,5,linked,link,VERB
text297,5,14,maps,map,NOUN
text297,5,16,info,info,NOUN
text297,6,4,GREAT,great,ADJ
text298,1,1,Excellent,excellent,ADJ
text298,1,4,application,application,NOUN
text298,1,6,measure,measure,VERB
text298,1,7,land,land,NOUN
text298,1,9,track,track,VERB
text298,1,11,crops,crop,NOUN
text299,1,11,ops,op,NOUN
text299,2,3,adding,add,VERB
text299,2,5,farm,farm,NOUN
text299,2,6,perimeter,perimeter,NOUN
text299,2,13,farms,farm,NOUN
text299,2,22,handy,handy,ADJ
text299,2,26,function,function,NOUN
text299,2,32,tap,tap,VERB
text299,2,34,field,field,NOUN
text299,2,38,details,detail,NOUN
text300,1,1,Helpfulll,helpfulll,NOUN
text301,2,1,Nav,nav,NOUN
text301,2,18,tractor,tractor,NOUN
text301,3,2,recommended,recommend,VERB
text302,1,14,time,time,NOUN
text302,1,17,nice,nice,ADJ
text302,1,21,add,add,VERB
text302,1,23,photo,photo,NOUN
text302,1,26,task,task,NOUN
text302,1,31,easy,easy,ADJ
text302,1,35,recall,recall,VERB
text302,1,37,activity,activity,NOUN
text302,2,1,Thanks,thank,NOUN
text303,1,2,kalpande,kalpande,VERB
text305,1,6,usefull,usefull,ADJ
text306,1,1,Good,good,ADJ
text307,1,1,Love,love,VERB
text307,1,3,Great,great,ADJ
text310,1,2,nice,nice,ADJ
text311,1,2,gps,gps,NOUN
text312,1,8,4.4.2,4.4.2,NOUN
text312,3,1,Thanks,thank,NOUN
text312,4,6,phone,phone,NOUN
text312,5,4,version,version,NOUN
text312,5,5,4.4.4,4.4.4,NOUN
text313,1,1,Fantastic,fantastic,ADJ
text314,1,4,install,install,VERB
text314,1,7,desk,desk,NOUN
text314,1,8,top,top,ADJ
text314,1,9,untill,untill,NOUN
text314,1,11,add,add,VERB
text314,1,13,property,property,NOUN
text314,1,15,field,field,NOUN
text314,2,5,impossible,impossible,ADJ
text314,2,7,add,add,VERB
text314,2,9,guild,guild,NOUN
text314,2,17,map,map,NOUN
text314,2,20,names,name,NOUN
text314,2,23,towns,town,NOUN
text314,2,27,colorscas,colorsca,NOUN
text314,2,29,fields,field,NOUN
text314,2,37,enlargevtge,enlargevtge,VERB
text314,2,38,feild,feild,NOUN
text314,2,40,map,map,NOUN
text314,2,43,size,size,NOUN
text314,2,49,town,town,NOUN
text314,2,51,stays,stay,VERB
text314,2,53,smalls,small,NOUN
text314,2,58,color,color,NOUN
text314,2,61,field,field,NOUN
text314,3,7,enlarge,enlarge,VERB
text314,3,9,size,size,NOUN
text314,3,12,town,town,NOUN
text314,3,13,names,name,NOUN
text314,3,16,enlarged,enlarge,VERB
text314,3,18,maps,map,NOUN
text314,3,24,town,town,NOUN
text314,3,25,names,name,NOUN
text314,3,28,black,black,ADJ
text314,3,31,roads,road,NOUN
text314,3,32,drawn,draw,VERB
text315,1,1,Uninstalled,uninstalled,ADJ
text315,2,5,satellite,satellite,NOUN
text315,2,6,data,datum,NOUN
text316,1,1,Amazing,amazing,ADJ
text316,1,7,updates,update,NOUN
text316,1,11,offline,offline,ADJ
text316,1,12,functionality,functionality,NOUN
text316,1,14,added,add,VERB
text316,1,17,interface,interface,NOUN
text316,1,20,slow,slow,ADJ
text316,1,22,laggy,laggy,ADJ
text316,2,4,takes,take,VERB
text316,2,6,lot,lot,NOUN
text316,2,8,time,time,NOUN
text316,2,10,clicking,click,VERB
text316,2,13,field,field,NOUN
text316,2,18,displays,display,VERB
text316,2,20,field,field,NOUN
text316,2,22,ndvi,ndvi,ADJ
text316,2,23,image,image,NOUN
text316,3,5,core,core,NOUN
text316,3,6,cpu,cpu,NOUN
text316,3,9,gb,gb,NOUN
text316,3,10,ram,ram,NOUN
text316,3,12,phone,phone,NOUN
text316,4,5,address,address,VERB
text316,4,7,issue,issue,NOUN
text316,5,2,review,review,NOUN
text316,5,6,confirm,confirm,VERB
text316,5,14,smooth,smooth,ADJ
text316,6,7,stars,star,NOUN
text316,7,1,Many,many,ADJ
text316,7,5,team,team,NOUN
text316,7,7,amazing,amazing,ADJ
text317,1,10,record,record,VERB
text317,1,13,activity,activity,NOUN
text317,1,15,view,view,VERB
text317,1,19,images,image,NOUN
text317,1,22,chosen,choose,VERB
text317,1,23,field,field,NOUN
text317,2,12,image,image,NOUN
text317,2,16,dates,date,NOUN
text317,3,3,track,track,VERB
text317,3,5,progress,progress,NOUN
text317,3,8,crop,crop,NOUN
text317,3,10,viewing,view,VERB
text317,3,13,images,image,NOUN
text317,3,15,highlight,highlight,NOUN
text317,3,20,low,low,ADJ
text317,3,21,productivity,productivity,NOUN
text317,4,2,hope,hope,VERB
text317,4,4,guys,guy,NOUN
text317,4,6,add,add,VERB
text317,4,9,filters,filter,NOUN
text318,1,1,Love,love,VERB
text318,2,1,Helps,help,VERB
text318,2,5,issues,issue,NOUN
text318,2,7,drought,drought,NOUN
text318,2,11,watering,watering,NOUN
text318,3,1,Satellite,satellite,NOUN
text318,3,2,feeds,feed,VERB
text318,4,4,accurate,accurate,ADJ
text318,4,5,info,info,NOUN
text318,4,7,managing,manage,VERB
text318,4,8,crops,crop,NOUN
text318,4,10,balancing,balance,VERB
text318,4,11,fertilizer,fertilizer,NOUN
text318,4,12,placement,placement,NOUN
text318,5,1,Weeding,weed,VERB
text318,5,3,feeding,feed,VERB
text318,5,7,lot,lot,NOUN
text318,5,9,features,feature,NOUN
text318,6,4,issues,issue,NOUN
text318,6,6,growing,grow,VERB
text318,6,7,issues,issue,NOUN
text318,6,12,solved,solve,VERB
text318,6,17,definite,definite,ADJ
text318,7,1,Best,good,ADJ
text318,7,2,times,time,NOUN
text318,7,4,spray,spray,VERB
text318,7,5,herbicides,herbicide,NOUN
text318,8,1,Wind,wind,VERB
text318,8,2,issues,issue,NOUN
text318,8,4,weather,weather,NOUN
text319,2,3,monitor,monitor,VERB
text319,2,4,vegetation,vegetation,NOUN
text319,2,5,dynamics,dynamic,NOUN
text319,2,7,weather,weather,NOUN
text319,2,10,fields,field,NOUN
text319,2,13,location,location,NOUN
text319,2,16,visiting,visit,VERB
text319,3,5,precipitation,precipitation,NOUN
text319,3,7,wind,wind,NOUN
text319,3,8,speed,speed,NOUN
text319,3,10,dew,dew,NOUN
text319,3,13,temperature,temperature,NOUN
text319,3,15,predicts,predict,VERB
text319,3,16,growth,growth,NOUN
text319,3,17,stages,stage,NOUN
text319,5,3,recommend,recommend,VERB
text320,1,4,user,user,NOUN
text320,1,13,crops,crop,NOUN
text320,1,15,estimated,estimate,VERB
text320,1,19,lands,land,NOUN
text320,1,21,previous,previous,ADJ
text321,1,1,Good,good,ADJ
text321,2,3,improve,improve,VERB
text321,2,5,map,map,NOUN
text321,2,6,accuracy,accuracy,NOUN
text321,3,1,Need,need,VERB
text321,3,3,enable,enable,VERB
text321,3,4,user,user,NOUN
text321,3,6,input,input,NOUN
text321,3,7,coordinates,coordinate,NOUN
text321,3,10,field,field,NOUN
text321,4,1,More,More,ADJ
text321,4,2,crop,crop,NOUN
text321,4,5,added,add,VERB
text321,4,8,list,list,NOUN
text322,1,2,exceptional,exceptional,ADJ
text322,1,6,day,day,NOUN
text322,1,9,field,field,NOUN
text322,1,11,credit,credit,NOUN
text322,1,18,happen,happen,VERB
text322,2,4,grateful,grateful,ADJ
text322,2,7,proud,proud,ADJ
text322,2,14,system,system,NOUN
text322,2,18,changed,change,VERB
text322,2,20,business,business,NOUN
text322,2,23,future,future,NOUN
text323,1,1,Great,great,ADJ
text324,1,2,map,map,NOUN
text324,1,8,dated,date,VERB
text324,2,5,grass,grass,NOUN
text324,2,6,land,land,NOUN
text324,2,10,converted,convert,VERB
text324,2,12,field,field,VERB
text325,1,2,recommended,recommend,VERB
text325,2,2,maps,map,NOUN
text325,2,6,accurate,accurate,ADJ
text325,2,9,worth,worth,ADJ
text326,1,9,onesoil,onesoil,NOUN
text326,1,10,team,team,NOUN
text326,2,8,contact,contact,VERB
text326,2,12,technical,technical,ADJ
text326,2,13,details,detail,NOUN
text326,2,16,person,person,NOUN
text326,2,18,shown,show,VERB
text326,2,21,professional,professional,ADJ
text326,2,22,level,level,NOUN
text326,3,1,Thank,thank,VERB
text326,3,4,soil,soil,NOUN
text326,4,3,hope,hope,VERB
text326,4,5,integrate,integrate,VERB
text327,1,8,days,day,NOUN
text327,1,10,satelite,satelite,ADJ
text327,1,11,photo,photo,NOUN
text327,1,24,photo,photo,NOUN
text327,2,1,Idea,idea,NOUN
text327,2,6,realisation,realisation,NOUN
text327,2,9,close,close,ADJ
text328,1,1,Intuitive,intuitive,ADJ
text328,1,3,friendly,friendly,ADJ
text328,1,6,login,login,NOUN
text328,2,1,Suggested,suggest,VERB
text328,2,4,relatives,relative,NOUN
text329,1,7,load,load,VERB
text329,1,11,white,white,ADJ
text329,1,12,screen,screen,NOUN
text329,1,14,logo,logo,NOUN
text330,1,3,helps,help,VERB
text330,1,5,monitor,monitor,VERB
text330,1,7,fields,field,NOUN
text331,1,11,change,change,VERB
text331,1,13,colour,colour,NOUN
text331,1,15,borders,border,NOUN
text331,1,19,yellow,yellow,ADJ
text332,1,1,Useful,useful,ADJ
text332,1,3,reliable,reliable,ADJ
text332,2,1,Works,work,VERB
text332,2,6,job,job,NOUN
text332,3,1,Kudos,kudo,NOUN
text333,1,1,Great,great,ADJ
text333,1,2,free,free,ADJ
text333,1,6,functions,function,NOUN
text333,1,9,paid,pay,VERB
text333,1,10,apps,app,NOUN
text334,1,2,day,day,NOUN
text334,1,3,free,free,ADJ
text334,1,4,trial,trial,NOUN
text334,2,1,Description,description,NOUN
text334,2,2,looked,look,VERB
text334,2,8,continuous,continuous,ADJ
text334,2,9,free,free,ADJ
text334,2,10,version,version,NOUN
text335,1,8,ft,ft,NOUN
text335,1,10,inches,inch,NOUN
text335,1,13,metric,metric,ADJ
text336,1,1,Easy,easy,ADJ
text336,1,6,application,application,NOUN
text336,1,8,crop,crop,NOUN
text336,1,9,monitoring,monitoring,NOUN
text337,1,8,free,free,ADJ
text337,1,11,easy,easy,ADJ
text337,1,13,load,load,VERB
text337,1,14,paddocks,paddock,NOUN
text337,1,16,info,info,NOUN
text338,1,5,valuable,valuable,ADJ
text338,1,6,tool,tool,NOUN
text338,1,8,monitoring,monitor,VERB
text338,1,10,defining,define,VERB
text338,1,11,irrigation,irrigation,NOUN
text338,2,1,Deficiencies,deficiency,NOUN
text338,2,3,visible,visible,ADJ
text338,2,5,irrigation,irrigation,NOUN
text338,2,6,blocks,block,NOUN
text338,2,9,rearranged,rearrange,VERB
text338,2,14,contrasted,contrast,VERB
text338,2,18,identified,identify,VERB
text338,2,19,soil,soil,NOUN
text338,2,20,differences,difference,NOUN
text338,2,23,field,field,NOUN
text338,2,26,confirmed,confirm,VERB
text339,1,2,bad,bad,ADJ
text339,2,4,waiting,wait,VERB
text339,2,5,offline,offline,ADJ
text339,2,6,function,function,NOUN
text339,3,4,border,border,NOUN
text339,3,6,republic,republic,NOUN
text339,4,4,internet,internet,NOUN
text340,1,1,Crashed,crashed,ADJ
text340,1,2,1st,1st,NOUN
text341,1,1,Useful,useful,ADJ
text341,1,4,easy,easy,ADJ
text342,1,2,love,love,VERB
text342,2,2,helps,help,VERB
text342,2,5,track,track,NOUN
text342,2,8,rotation,rotation,NOUN
text343,1,2,crashes,crash,VERB
text344,1,1,Good,good,ADJ
text344,1,4,remote,remote,ADJ
text344,1,5,crop,crop,NOUN
text344,1,6,monitoring,monitoring,NOUN
text345,1,2,crashes,crash,VERB
text346,1,1,Otlichno,otlichno,NOUN
text347,2,7,downloaded,download,VERB
text348,1,1,Great,great,ADJ
text348,3,1,Glory,glory,NOUN
text349,1,3,performance,performance,NOUN
text349,1,5,excellent,excellent,ADJ
text350,1,4,agriculture,agriculture,NOUN
text350,1,5,business,business,NOUN
text351,1,1,Best,good,ADJ
text351,1,3,free,free,ADJ
text352,1,2,cool,cool,ADJ
text353,1,7,learned,learn,VERB
text354,1,4,helpful,helpful,ADJ
text355,1,5,waist,waist,NOUN
text355,1,6,time,time,NOUN
text356,1,10,vegetation,vegetation,NOUN
text356,1,11,indices,index,NOUN
text358,1,1,Thank,thank,VERB
text359,1,2,реагируют,реагируют,VERB
text359,1,3,и,и,ADJ
text359,1,4,устраняют,устраняют,ADJ
text359,1,5,проблемы,проблемы,NOUN
text360,1,2,cool,cool,ADJ
text361,1,1,Excellent,excellent,ADJ
text361,1,2,application,application,NOUN
text361,1,5,improving,improve,VERB
text361,2,7,offers,offer,VERB
text361,2,10,service,service,NOUN
text361,2,13,free,free,ADJ
text361,2,14,applications,application,NOUN
text362,1,1,Nice,nice,ADJ
text363,1,1,Nice,nice,ADJ
text363,1,2,tool,tool,NOUN
text365,1,1,Super,super,ADJ
text366,1,1,Good,good,ADJ
text368,1,1,Super,super,ADJ
text370,1,1,Good,good,ADJ
text371,1,1,Great,great,ADJ
text372,1,1,Great,great,ADJ
text373,1,1,Excellent,excellent,ADJ
text374,1,1,Lovely,lovely,ADJ
text375,1,3,application,application,NOUN
text375,2,3,truth,truth,NOUN
text375,2,7,information,information,NOUN
text375,2,13,evaluate,evaluate,VERB
text375,2,15,lots,lot,NOUN
text375,2,17,behavior,behavior,NOUN
text375,2,19,time,time,NOUN
text375,3,4,updated,update,VERB
text375,3,5,images,image,NOUN
text375,3,6,helps,help,VERB
text375,3,16,free,free,ADJ
text375,3,20,extra,extra,ADJ
text375,3,26,arrival,arrival,NOUN
text375,3,30,people,people,NOUN
text375,3,34,pay,pay,VERB
text375,3,37,complete,complete,ADJ
text375,3,38,information,information,NOUN
text376,1,1,Awesome,awesome,ADJ
text376,1,2,field,field,NOUN
text376,1,3,monitoring,monitor,VERB
text376,2,3,maps,map,NOUN
text376,2,9,date,date,NOUN
text376,2,11,accurate,accurate,ADJ
text377,1,1,top,top,NOUN
text378,2,1,easy,easy,ADJ
text378,2,3,intuitive,intuitive,ADJ
text378,2,5,fast,fast,ADJ
text378,3,1,Waiting,wait,VERB
text378,3,5,grow,grow,VERB
text378,3,7,add,add,VERB
text378,3,8,offline,offline,ADJ
text378,4,3,excellent,excellent,ADJ
text379,1,2,love,love,VERB
text380,1,1,Неочікувано,неочікувано,NOUN
text380,1,2,додаток,додаток,NOUN
text380,1,3,виявився,виявився,NOUN
text380,1,4,дуже,дуже,NOUN
text380,1,5,корисним,корисним,VERB
text380,1,6,для,для,VERB
text380,1,7,мене,мене,ADJ
text380,1,8,особисто,особисто,NOUN
text380,2,1,Простий,простий,NOUN
text380,2,4,легкий,легкий,VERB
text380,2,6,користуванні,користуванні,NOUN
text380,3,2,актуальні,актуальні,VERB
text380,3,3,та,та,VERB
text380,3,4,якісні,якісні,NOUN
text380,3,6,єдине,єдине,NOUN
text380,3,13,для,для,VERB
text380,3,16,про,про,ADJ
text380,3,18,вегетації,вегетації,NOUN
text380,4,5,полі,полі,NOUN
text380,5,2,розробникам,розробникам,NOUN
text381,1,1,Sweet,sweet,ADJ
text381,2,3,staff,staff,NOUN
text382,2,1,Thank,thank,VERB
text383,1,4,beautiful,beautiful,ADJ
text384,1,1,Old,old,ADJ
text384,1,2,map,map,NOUN
text385,1,1,nice,nice,ADJ
text386,1,16,learnt,learn,VERB
text386,1,22,home,home,NOUN
text386,1,23,garden,garden,NOUN
text386,1,28,passionate,passionate,ADJ
text386,1,30,gardening,gardening,NOUN
text386,1,37,application,application,NOUN
text387,1,2,paid,pay,VERB
text387,1,6,subscription,subscription,NOUN
text387,1,10,renewed,renew,VERB
text387,1,12,agreed,agree,VERB
text387,1,25,phone,phone,NOUN
text387,1,31,access,access,VERB
text387,1,35,information,information,NOUN
text387,1,38,saved,save,VERB
text387,1,40,hundreds,hundred,NOUN
text387,1,42,plants,plant,NOUN
text387,1,45,summer,summer,NOUN
text387,2,6,waste,waste,VERB
text387,2,8,money,money,NOUN
text387,2,13,trap,trap,VERB
text388,1,1,Nice,nice,ADJ
text388,1,3,excellent,excellent,ADJ
text388,1,4,apps,app,NOUN
text388,1,8,day,day,NOUN
text388,1,9,experience,experience,NOUN
text388,2,5,addition,addition,NOUN
text388,3,1,Choices,choice,NOUN
text388,3,7,crops,crop,NOUN
text388,3,8,included,include,VERB
text388,4,4,feeling,feeling,NOUN
text388,4,8,apps,app,NOUN
text388,5,2,founder,founder,NOUN
text388,5,4,planner,planner,NOUN
text388,5,7,rewarded,reward,VERB
text388,5,11,world,world,NOUN
text388,5,15,leaving,leave,VERB
text388,5,17,world,world,NOUN
text389,1,4,helpful,helpful,ADJ
text389,1,7,beginners,beginner,NOUN
text389,1,13,experience,experience,NOUN
text389,1,15,firming,firm,VERB
text389,2,1,Iam,Iam,NOUN
text389,2,3,glad,glad,ADJ
text389,2,11,era,era,NOUN
text389,2,15,seeking,seek,VERB
text389,3,2,hope,hope,VERB
text389,3,9,lot,lot,NOUN
text390,1,1,Has,have,VERB
text390,1,2,potential,potential,ADJ
text390,1,7,submit,submit,VERB
text390,1,9,returns,return,VERB
text390,1,11,results,result,NOUN
text390,2,7,information,information,NOUN
text390,3,1,Tomatoes,tomato,NOUN
text390,3,7,list,list,NOUN
text390,3,9,offered,offer,VERB
text390,4,5,stars,star,NOUN
text390,4,8,potential,potential,NOUN
text390,5,3,moment,moment,NOUN
text390,5,6,useless,useless,ADJ
text390,6,4,baffled,baffle,VERB
text390,6,13,basic,basic,ADJ
text390,6,14,garden,garden,NOUN
text390,6,15,plants,plant,NOUN
text390,7,6,information,information,NOUN
text390,8,8,photo,photo,NOUN
text390,8,13,species,specie,VERB
text390,8,15,plant,plant,NOUN
text391,1,1,Seems,seem,VERB
text391,1,6,potential,potential,NOUN
text391,2,2,appealing,appealing,ADJ
text391,2,4,cool,cool,ADJ
text391,2,5,features,feature,NOUN
text391,3,2,user,user,NOUN
text391,3,3,friendly,friendly,ADJ
text391,4,5,bit,bit,NOUN
text391,4,6,disappointed,disappointed,ADJ
text391,4,11,limited,limit,VERB
text391,4,13,crop,crop,NOUN
